,X20170615_lu.test2_01_01.RCCprocessed.csv,X20170615_lu.test2_01_02.RCCprocessed.csv,X20170615_lu.test2_01_03.RCCprocessed.csv,X20170615_lu.test2_01_04.RCCprocessed.csv,X20170615_lu.test2_01_05.RCCprocessed.csv,X20170615_lu.test2_01_06.RCCprocessed.csv,X20170615_lu.test2_01_07.RCCprocessed.csv,X20170615_lu.test2_01_08.RCCprocessed.csv,X20170615_lu.test2_01_09.RCCprocessed.csv,X20170615_lu.test2_01_10.RCCprocessed.csv,X20170615_lu.test2_01_11.RCCprocessed.csv,X20170615_lu.test2_01_12.RCCprocessed.csv,X20170615_lu.test3_01_01.RCCprocessed.csv,X20170615_lu.test3_01_02.RCCprocessed.csv,X20170615_lu.test3_01_03.RCCprocessed.csv,X20170615_lu.test3_01_04.RCCprocessed.csv,X20170615_lu.test3_01_05.RCCprocessed.csv,X20170615_lu.test3_01_06.RCCprocessed.csv,X20170615_lu.test3_01_07.RCCprocessed.csv,X20170615_lu.test3_01_08.RCCprocessed.csv,X20170615_lu.test3_01_09.RCCprocessed.csv,X20170615_lu.test3_01_10.RCCprocessed.csv,X20170615_lu.test3_01_11.RCCprocessed.csv,X20170615_lu.test3_01_12.RCCprocessed.csv,X20170616_lu.test4_01_01.RCCprocessed.csv,X20170616_lu.test4_01_02.RCCprocessed.csv,X20170616_lu.test4_01_03.RCCprocessed.csv,X20170616_lu.test4_01_04.RCCprocessed.csv,X20170616_lu.test4_01_05.RCCprocessed.csv,X20170616_lu.test4_01_06.RCCprocessed.csv,X20170616_lu.test4_01_07.RCCprocessed.csv,X20170616_lu.test4_01_08.RCCprocessed.csv,X20170616_lu.test4_01_09.RCCprocessed.csv,X20170616_lu.test4_01_10.RCCprocessed.csv,X20170616_lu.test4_01_11.RCCprocessed.csv,X20170616_lu.test4_01_12.RCCprocessed.csv,X20170616_lu.test5_01_01.RCCprocessed.csv,X20170616_lu.test5_01_02.RCCprocessed.csv,X20170616_lu.test5_01_03.RCCprocessed.csv,X20170616_lu.test5_01_04.RCCprocessed.csv,X20170616_lu.test5_01_05.RCCprocessed.csv,X20170616_lu.test5_01_06.RCCprocessed.csv,X20170616_lu.test5_01_07.RCCprocessed.csv,X20170616_lu.test5_01_08.RCCprocessed.csv,X20170616_lu.test5_01_09.RCCprocessed.csv,X20170616_lu.test5_01_10.RCCprocessed.csv,X20170616_lu.test5_01_11.RCCprocessed.csv,X20170616_lu.test5_01_12.RCCprocessed.csv
ENSORLG00000011373,5.453758594,38.47885098,65.00613987,11.05879307,4.457242239,48.28829269,19.95018004,11.56091529,7.082736701,42.17732609,19.73074135,9.71735515,31.01687586,24.45867878,25.1128508,16.42803065,23.50930402,9.536803855,23.61469027,11.19403747,40.8105836,29.45357289,33.54027811,33.9895338,14.04185686,5.42110399,5.06232986,6.933567464,19.28849476,15.82016411,8.206706587,9.12526367,8.195278283,56.42387536,0.137261808,11.09432599,17.17572633,30.97723979,16.80238772,26.27013509,13.38087952,17.66605246,25.11936195,22.25929124,18.44726586,20.59229246,26.4351576,20.88098397
ENSORLG00000013462,7.193428819,12.96040693,234.3310664,3.016255844,38.16432194,48.28829269,7.609990312,1,32.99963187,73.25442546,2.885229223,78.34616089,3.602237267,78.93564456,54.7692987,5.91148496,27.0299668,4.134074892,15.96452126,73.12276783,9.121703602,40.24018397,10.65821087,57.02947867,3.730213799,5.42110399,182.6135636,3.241759821,11.10701994,81.66732709,1,9.12526367,8.195278283,25.60388303,270.5312391,9.943385351,13.84152714,17.10668506,4.679201391,47.37134652,1,4.324396461,6.91745658,6.641765566,0.887468694,15.06754328,6.559857114,4.353333363
ENSORLG00000008302,35.02815241,57.61768402,40.81686464,20.44175316,29.73755202,4.757883146,33.23961512,36.89380931,38.75894191,18.86950156,53.4217656,25.08201315,44.72419516,68.0402514,49.82655739,56.24066792,19.98864125,63.56409349,55.74540013,20.04099895,61.40835561,61.81340613,42.12105332,66.90374075,40.16468593,15.05355047,10.28442497,30.6666166,54.05976276,32.89165081,21.53856187,31.51307646,21.50479774,46.15054458,25.76702269,35.26407934,40.51512073,50.04925254,34.43611329,53.12622237,39.35375106,45.71773944,52.90121752,64.59100558,54.06856869,59.76778659,53.0861287,49.02265933
ENSORLG00000000313,26.32980129,32.09923997,113.3846903,27.14386752,122.4320212,15.64048553,103.483772,103.3926561,15.72170176,119.8700745,42.19142419,52.73839756,67.56972732,82.56744228,11.27317511,20.93512166,37.59195512,33.84908419,22.08465647,40.68390907,40.8105836,32.15022566,36.40053651,47.15521658,75.9117152,101.7455688,41.61699562,28.55701223,29.51533829,40.20800225,43.75832067,9.12526367,98.03453464,66.69720614,3.98172594,32.96219806,83.85971032,102.0638328,52.06983885,55.04451431,62.41377719,59.05939544,39.48928725,46.5075548,37.5121885,26.61929156,26.88686897,22.22106375
ENSORLG00000020303,795.2640406,995.4205028,1492.173378,1407.779424,1369.59397,1365.083182,1532.098044,1020.126758,1245.334395,1285.261301,1625.669564,557.7234906,1164.155271,1157.579567,443.2687662,206.477035,1118.435427,1760.020988,1206.33082,1479.789643,699.9392877,412.3782663,1806.900489,939.1302248,1644.656346,1912.645507,1044.259256,1590.191645,1516.498387,1218.140584,368.1667992,1494.183512,1013.063998,1155.670269,403.4856236,400.1122609,503.9688094,1298.399178,973.4319997,338.9517227,955.2008941,995.7120655,1074.123908,998.7656336,1088.089768,1160.699622,1029.234409,1121.086483
POS_C(8),1300.477171,1104.252567,932.0555246,1118.596488,1053.927953,952.6722384,1047.127392,1093.279854,1114.273352,957.9561799,966.8694619,1076.309132,911.664558,867.7207557,942.4767626,976.368948,820.1282978,847.739678,1032.765964,821.1237366,1064.852281,977.5198349,925.9110827,939.6404227,1030.702249,910.2279742,936.6290605,1034.103868,1088.126805,1068.107837,884.2269916,902.2630198,991.0146484,1021.548843,1223.361622,1131.917452,1055.249963,990.6563624,875.3253263,862.2682384,927.9768366,951.2368779,948.8761347,911.0466711,1065.348066,1049.165324,1058.544705,1199.504862
POS_A(128),5798.903825,6150.413265,6738.112866,6156.515824,6309.088302,6662.024157,6351.409407,6249.254225,6187.717864,6636.418299,6662.133247,6166.975945,7059.789912,6848.327446,6717.461529,6606.707067,7169.362738,7107.182105,6646.280415,7131.753855,6359.771996,6506.429988,6888.75887,6694.940966,6581.682254,6814.961021,6767.90642,6399.713195,6365.79802,6580.021174,6924.854598,6720.037295,6548.410806,6636.563783,5848.498704,6052.696634,6479.670518,6660.071635,7000.876287,7024.39927,6842.854804,6634.067705,6698.438221,7016.118005,6339.42551,6457.716319,6345.294618,6043.956758
POS_F(0.125),1,9.572368119,5.388627968,1,8.513038462,12.80623114,13.42210853,6.684313335,12.38681189,11.17410233,4.066316015,5.094696213,6.388625055,4.241077369,13.68425141,10.35335432,9.464822454,14.41692941,7.316549622,12.89754315,10.77524864,8.304433038,5.775368883,6.946850677,1.994379357,6.063256576,12.232978,1.239321119,1.515024351,7.944080002,1.983981124,10.06911666,7.856187072,0.431662706,3.258097518,18.76021686,13.62954453,10.16942213,11.21939142,1.207245403,1.75778126,0.351073508,18.11698617,4.188375759,4.030433151,4.101419092,16.71584651,4.643244628
POS_D(2),216.0785459,196.6130495,130.5749944,223.9050209,211.3547384,175.3896874,190.0679481,212.2950332,194.6326772,194.0625131,187.5652685,222.5352385,186.2513516,167.7215135,178.3962238,185.0203805,159.6590055,148.3789788,157.8496042,188.9112475,192.5126681,207.0394524,166.1659979,178.5403268,222.2038199,179.9410869,196.8058495,207.6089106,180.0455603,193.2381879,177.5794876,193.4449387,198.0891347,147.2737352,220.3440623,237.2303285,188.8004727,190.007479,174.4394013,159.7167876,196.6945824,213.949067,195.9690528,206.7675412,196.9972754,205.7481109,195.3150794,201.2072672
POS_B(32),3527.75884,3443.245508,3084.685458,3379.004402,3321.07403,3087.41529,3268.285263,3309.306501,3406.365581,3100.203967,3096.363479,3412.196134,2736.128458,3003.696802,3043.469477,3106.237277,2746.978459,2783.622627,3037.136393,2743.624442,3262.057682,3212.524437,2910.457335,3080.40742,3040.246371,2992.019815,2989.906523,3226.907831,3260.248326,3045.360153,2906.063512,3072.79799,3159.670252,3093.15162,3538.945246,3456.320545,3165.530608,3047.708109,2837.394437,2841.605342,2888.114837,3065.669647,3039.625984,2750.085658,3256.150965,3174.282058,3259.142397,3411.237054
POS_E(0.5),13.819926,7.603518841,12.58324673,16.55163363,20.99560461,21.71491367,21.60015666,23.81853999,6.7792468,22.3258347,15.39341185,19.48414386,15.33207554,29.48902118,20.08971701,13.91798751,15.2415218,23.61040339,34.6861959,11.46069659,8.957874446,19.51512643,12.68214238,15.24976081,20.07921264,20.28962451,12.99884054,19.53810246,9.22930677,17.32606015,23.31137058,15.35880383,13.04435837,18.50453316,13.30837366,21.73259933,28.9129141,17.56002721,18.07737503,21.52898158,11.45077137,29.39290596,26.02152246,23.97149739,22.90762424,21.59588094,20.9682092,23.21622314
NEG_C(0),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEG_D(0),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEG_E(0),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.403433939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEG_A(0),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEG_H(0),1,1,1,1,1,1,0.337231523,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEG_G(0),1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
NEG_F(0),1,1,1,1,1,0.556792658,1,1,1,1,1,1,1,1,1,1,1,1,0.01797728,0.68434734,0.779690572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.62662437,1,1,1,1,0.884234636,1,1,1
NEG_B(0),1,1,1,1,1,1,1,1,1,1,1,0.298213664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.412984005,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ENSORLG00000007872,377.7431867,382.9778456,355.2774426,485.5684893,358.3815791,538.0054001,388.257381,358.3049021,421.7530594,391.794694,620.5540072,481.9245111,341.7161133,474.8015959,708.1997009,494.1796778,474.1541392,460.6646723,537.7060479,418.1542655,433.7526956,425.8615301,393.9328371,504.6626931,438.8815508,544.8381068,563.8265065,450.4778857,567.447308,515.770846,492.5974485,352.4050598,527.2665373,498.1770989,469.8026299,390.9047358,470.6268174,376.0072886,391.519056,358.1346422,432.1024066,480.8609813,559.6805829,531.4728259,547.2480148,541.4254645,588.3641076,591.7549698
ENSORLG00000014497,294.2390159,351.0797906,621.35947,383.6963511,400.5154288,527.1227977,303.7745437,375.7212668,312.3261687,376.2561443,491.4050809,369.2503524,401.1144969,325.8978894,249.5133066,367.9811295,414.302872,520.0946909,351.041924,509.5728675,394.1415956,361.1418636,325.2866354,336.8002377,352.951192,506.3083209,412.3857483,403.5391886,340.4113816,376.7601686,439.2700274,471.806728,424.1177614,333.8038064,217.3494852,343.7161697,370.6008415,388.144024,381.6000854,360.0529341,317.0450131,336.1553278,405.4433848,317.3483291,353.5885375,393.7639866,363.8635544,351.4339961
ENSORLG00000014242,372.524176,446.7739557,572.9809196,435.9728431,535.3437476,516.2401953,371.1709645,499.2191251,464.9478847,453.9488928,429.6382031,418.417258,451.3746677,474.8015959,377.0360326,392.0189482,396.6995582,385.0264668,415.3033437,300.1947791,419.4926996,442.0414468,293.8237929,475.0399069,344.0144347,352.1891772,412.3857483,367.1485132,371.0919122,476.750305,354.8349439,344.9424555,427.4451413,302.9838141,430.3968725,407.0179047,367.2666423,355.2014565,402.5401345,325.523679,397.3909989,396.3638267,324.9718031,358.4470808,330.0082384,331.4849959,318.692417,360.3678613
ENSORLG00000019941,156.8050681,121.4137941,282.7096169,157.164886,88.7249415,135.3491118,167.0832114,125.5589384,208.658588,96.56224999,199.416204,115.2213401,131.5372174,151.5715989,295.975075,174.9273979,255.8730472,231.0486913,211.808848,199.9292157,354.5304956,223.6125724,142.2300975,231.4747755,159.0923025,246.232266,255.7228951,131.9276262,107.2393491,188.9738149,172.6329217,307.6294342,144.6178528,272.1638217,204.2142328,416.2254298,160.5462919,185.2871611,276.8998398,308.2590515,123.3407936,154.5035499,211.9283908,172.6807228,172.9734809,201.9045153,187.6961183,184.8174103
ENSORLG00000015837,170.7224299,217.1079593,258.5203417,170.5691147,240.4068002,255.0577381,141.4535866,165.1415853,202.899278,174.2549984,205.0313747,150.0478982,126.9681109,126.1490149,120.0134841,141.8753971,132.64985,147.3063924,147.5474283,84.91871647,108.9416756,148.1062948,176.5531984,116.2750512,161.842074,178.8051406,161.7251831,158.2976808,238.1429463,154.8308415,199.2966323,180.7651617,174.5642715,179.7038447,95.60812108,156.1128461,130.5384991,185.2871611,112.6857705,120.2664406,102.2226644,116.5311444,145.8267344,127.8830833,151.4000158,146.6570236,136.2010216,131.6609124
ENSORLG00000005412,29.80914174,25.71962896,40.81686464,40.54809622,29.73755202,26.52308792,36.08735121,55.89347982,38.75894191,26.6387764,47.80659489,36.34942902,44.72419516,49.88126281,26.10139906,29.19812185,83.3605712,39.25181315,20.55462267,55.42884487,39.2261396,37.5435312,67.86337897,37.2809545,53.22610047,24.68599695,67.72747116,48.07085263,43.83291923,69.47340802,79.30993476,53.90088925,84.72501518,35.8772138,12.63177024,27.20749489,53.85191753,44.84779451,46.55929961,53.12622237,39.59648818,35.79702087,57.69119262,67.05693069,34.00022907,46.70928855,46.76216945,36.96194132
ENSORLG00000015042,66.34221646,121.4137941,65.00613987,98.18627966,206.6997205,211.5273285,76.90490184,87.55959734,142.4265226,127.6393494,143.2644969,65.03012396,104.1225788,107.9900263,56.74639523,80.27848664,164.335815,112.1886542,107.7665494,93.76567795,89.92834761,131.9263782,107.9069966,73.48658214,62.16285779,72.84822934,166.9472782,81.82452251,133.8291423,101.1775976,132.6373559,150.9147447,154.5999924,97.51719848,45.95045938,76.69794222,103.8649055,126.3373035,99.46047632,141.367652,60.22914313,61.79614539,107.5069336,72.81075594,67.11298944,85.88478268,69.79944956,61.97676386
ENSORLG00000003824,28.06947152,83.13612806,40.81686464,64.6757079,71.87140165,37.40569031,71.20942966,55.89347982,27.24032183,42.17732609,59.03693631,58.88426076,72.13883376,60.77665597,81.46010182,70.51312279,37.59195512,68.96682245,69.51570435,67.22479351,77.25279561,59.11675336,79.30441259,57.02947867,73.84938659,82.48067582,67.72747116,44.90644608,47.92365665,67.0346242,83.75388652,38.97568072,58.10597626,66.69720614,78.6284045,51.37724824,77.19131192,74.3227233,57.58037809,47.37134652,67.75399377,74.79570765,97.92698345,69.93384331,72.63178283,68.30603531,69.79944956,78.95110773
ENSORLG00000019528,242.0489092,223.4875703,282.7096169,216.1434923,114.0052513,222.4099309,226.8856693,234.8070438,231.6958282,174.2549984,205.0313747,233.0170514,218.3502396,191.5213738,214.9141174,266.5715818,220.6664194,198.6323176,220.9890508,188.1332671,218.2683116,169.6795169,153.6711311,257.806141,198.2765461,178.8051406,182.6135636,212.0925922,225.8707341,210.9228692,185.964777,165.8399532,201.1833105,251.6171602,381.0595829,243.5843344,167.2146903,187.0209804,216.2839082,202.7529943,203.4440423,218.47508,197.5584655,203.5047866,214.1135771,204.9180149,218.4124918,268.3490498
ENSORLG00000009316,254.2266007,197.9691263,306.8988921,214.8030694,240.4068002,211.5273285,261.0585023,294.9726671,217.2975531,298.5633959,272.4134232,329.3022416,245.7648782,373.1112598,386.9215152,287.6046731,259.3937099,266.1664296,214.8689156,285.4498433,235.6971956,288.3322388,245.1994001,257.806141,293.1436623,217.3349265,271.3891804,311.7713986,270.8688456,274.3312484,248.1801017,262.8538086,221.1475897,302.9838141,323.7129929,220.5655217,213.8934791,219.9635479,279.1040555,281.4029642,288.6447704,271.1575165,221.508341,299.2648783,245.721212,270.712755,277.1349705,271.4759026
ENSORLG00000011874,348.1687929,459.5331778,234.3310664,334.1007049,366.8083491,407.4141715,423.3794595,309.22242,332.4837539,360.7175947,435.2533738,362.0801787,300.5941554,347.6886757,368.1390982,464.8835863,386.1375698,447.1578499,393.8828705,450.5931243,381.4660436,377.3217803,339.5879274,428.9600171,447.1308652,400.3514096,396.719463,459.9711054,430.4076047,364.5662495,359.2788957,389.7180811,357.5701641,344.0771372,462.7544456,396.6594389,293.9142599,396.8131207,424.5822915,411.8468167,415.5962826,403.5477953,405.4433848,455.8511226,442.8926488,455.0384774,434.7822402,457.3002987
ENSORLG00000008280,469.9457086,223.4875703,379.4667178,331.4198592,248.8335701,331.2359548,430.024177,461.2197841,378.5582342,407.3332437,407.1775203,418.417258,474.2201998,315.0024963,285.1010441,337.1826743,403.7408837,441.7551209,337.2716198,403.4093297,330.7638356,423.1648774,345.3084442,356.5487619,658.1758265,525.5732138,522.0497456,562.2869172,583.8102576,488.9442241,439.2700274,434.4937067,440.7546608,559.8170835,349.3427538,335.6595853,527.3082038,434.9571462,395.9274874,482.8236188,397.633736,408.6792014,453.3431357,413.9303958,453.9302356,467.0924756,456.0126748,464.0006976
ENSORLG00000015424,412.5365912,440.3943447,379.4667178,418.5473458,375.235119,353.0011595,387.3081357,345.6384551,326.7244438,267.4862965,317.3347889,405.1012211,364.5616454,311.3706985,409.6581253,371.7370387,308.6829888,349.9087285,349.5118902,335.5826251,395.7260396,439.344794,288.1032761,363.1316032,386.6358926,265.4971589,490.717175,447.8408803,358.8196999,447.4848992,314.8393781,367.3302683,330.9511252,261.8904909,571.0401854,412.7726078,333.9246503,315.3236117,381.6000854,294.8310079,408.5569062,408.3371077,311.5598728,393.3810199,388.2064233,364.131241,380.1251639,370.6418063
ENSORLG00000015716,236.8298985,178.8302932,355.2774426,224.1860295,333.1012693,331.2359548,276.2464282,188.8911734,237.4551382,329.6404953,272.4134232,187.947388,168.0900688,333.1614849,202.06299,176.4297615,389.6582326,249.9582427,135.3071579,247.1130103,219.8527556,231.7025307,228.0378496,218.3090927,208.5881892,332.9242843,187.8356587,195.7431584,146.1013545,247.5046265,172.6329217,180.7651617,221.1475897,220.7971678,169.6140556,260.8484439,217.2276783,268.5104895,397.0295953,348.5431824,292.7713014,253.7107356,199.4744555,225.2871251,184.0110677,153.1862726,158.334879,142.8282439
ENSORLG00000010791,269.8836327,287.2836804,282.7096169,228.2072981,257.26034,178.8795213,212.6469888,171.4748088,220.1772081,267.4862965,143.2644969,241.2115357,236.6266653,158.8351944,257.4216927,223.0030353,210.1044311,131.0982055,231.6992874,214.6741515,302.2438436,220.9159196,142.2300975,244.6404582,203.0886462,159.5402476,208.7240391,188.8869442,227.9161028,210.9228692,181.5208252,165.8399532,167.9095118,374.8971295,316.9851807,320.697357,190.5540847,239.0355607,205.2628297,175.8969071,183.0541244,185.2919868,191.8104954,186.2433109,196.55378,201.4022654,192.2132321,221.8929508
ENSORLG00000012754,111.5736423,127.7934051,185.952516,107.5692398,139.2855611,157.1143166,107.2807535,108.1425737,136.6672126,88.79297515,75.88244844,117.2699612,108.6916852,129.7808126,104.1967119,120.0911239,132.64985,101.3831962,100.1163804,84.91871647,97.85056761,102.2631977,96.46596302,99.81794769,104.7843158,111.3780153,99.06004182,111.8863847,133.8291423,123.1266519,97.0857418,121.0643276,98.03453464,107.7905293,114.5100697,112.3771019,120.5359015,108.9991101,99.46047632,126.0213164,118.9715255,119.2678943,86.43104321,97.88099453,102.7342923,118.0287779,110.4534733,115.579955
ENSORLG00000006320,208.9951749,172.4506822,137.5739655,181.2924976,206.6997205,222.4099309,235.4288775,214.2240674,162.5841077,182.0242733,345.4106425,200.2391144,158.951856,209.6803624,248.5247583,186.1951254,146.7325011,187.8268596,124.5969212,149.796434,175.4883236,185.8594336,190.8544904,191.9777271,236.7733469,304.0269448,187.8356587,204.7089769,191.0994661,152.3920577,172.6329217,173.3025575,254.4213883,169.4305139,202.2920007,134.244974,280.5774631,154.078413,186.5269963,235.3639575,193.9772947,185.9761743,167.8606199,158.7071472,156.9188092,150.675023,164.2071269,188.3909563
ENSORLG00000012542,1.974418145,25.71962896,16.62758942,16.42048455,21.31078209,4.757883146,13.30546249,22.64405642,18.60135678,26.6387764,25.34591206,25.08201315,26.44776943,49.88126281,18.19301296,8.165030466,23.50930402,12.23816834,35.85496069,25.93897327,20.2128116,40.24018397,44.98131173,30.69811311,9.229756763,24.68599695,1,13.78978166,11.10701994,13.38138029,25.98251363,46.43828499,18.17741788,1,16.47623437,39.86784188,47.18351913,15.37286572,20.10871126,22.43355119,7.312451596,15.95558374,19.37139184,10.34065323,10.41993001,15.06754328,9.270125362,11.05373226
ENSORLG00000013918,134.1893552,115.0341831,89.19541509,104.888394,139.2855611,146.2317142,119.6209432,70.1432327,99.23169731,81.0237003,92.72796056,121.3672033,99.55347235,86.19924,209.9713761,141.8753971,65.75725732,79.77228038,120.0068198,123.2555495,124.7861156,140.0163365,76.44415418,132.7321546,88.28568687,82.48067582,99.06004182,78.66011596,76.55881853,81.66732709,48.20227243,68.82609778,88.05239505,159.1571832,147.1880148,139.9996772,97.19650712,108.9991101,104.9710156,91.49206133,100.0380303,107.636707,92.17901333,111.4435826,107.7513772,95.92978118,119.9394121,121.8336607
ENSORLG00000007781,236.8298985,293.6632915,403.655993,206.7605322,349.9548092,167.996919,245.8705765,263.3065496,257.6127234,283.0248462,205.0313747,250.4303305,277.7486232,191.5213738,181.3034764,229.7636718,199.5424428,252.6596072,248.5296592,202.8782029,226.1905316,285.6355861,219.4570744,277.5546652,248.4598757,313.6593913,224.3903244,209.4555867,240.188315,213.3616531,212.6284876,173.3025575,267.7309078,344.0771372,261.2404507,259.6975033,320.5878535,258.1075734,265.8787614,183.5700749,260.7300019,242.7637358,249.2901966,242.5486008,280.3390979,250.622758,268.100743,274.6027555
ENSORLG00000012984,3.714088369,25.71962896,40.81686464,21.78217603,29.73755202,26.52308792,10.4577264,14.72752704,24.36066682,42.17732609,1,2.547181416,26.44776943,13.56328563,35.9868817,17.93039432,12.9473157,36.55044867,28.20479168,31.83694759,7.537259602,15.97030903,24.95950289,7.658168249,1,15.05355047,1,1.659556545,9.061651233,1.187461222,17.09461011,31.51307646,4.867898418,5.057221468,1,5.339622808,13.84152714,11.90522704,3.577093543,12.84209145,14.83730223,14.58720877,16.49740678,11.9846033,5.402845109,11.55179381,5.656434365,1
ENSORLG00000020136,128.9703445,95.89535009,65.00613987,104.888394,114.0052513,157.1143166,119.6209432,138.2253854,139.5468676,135.4086242,171.3403505,123.4158244,154.3827495,195.1531716,101.2310671,94.55094151,115.0465362,120.2927476,113.8866846,129.1535239,93.09723561,96.86989215,159.3916479,119.5664719,163.2169597,149.9078012,135.6147076,143.0030492,129.7384049,106.0551652,141.5252594,128.5269319,127.9809534,118.06386,62.93017596,95.11299239,97.19650712,105.5314714,124.8089568,101.0835211,144.7016599,145.2670188,169.7766099,149.6654218,142.8709715,155.6975222,143.880115,133.4476854
